,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_4,xmeas_6,xmeas_8,xmeas_9,xmeas_10,xmeas_18,xmeas_19,xmeas_21,xmeas_22,xmeas_24,xmeas_25,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_38,xmeas_39,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_9,xmv_10,xmv_11
2503960,8,251,461,0.15392,3598.1,9.8109,42.458,71.05,120.42,0.35944,73.021,379.73,94.422,79.128,9.1066,20.993,19.975,1.8528,36.934,14.303,16.377,20.714,2.5864,5.4737,2.6075,0.7554,0.10304,43.517,62.326,51.212,15.073,65.495,21.473,42.653,99.813,41.064,13.583
2503982,8,251,483,0.070395,3655.3,10.128,42.515,73.984,120.38,0.33493,69.206,348.19,93.889,77.846,8.8721,27.97,16.991,1.6865,34.633,13.518,25.503,15.782,2.3518,4.6987,2.2312,0.59908,0.08292,43.594,63.633,55.242,6.9661,65.814,27.889,37.555,78.086,42.787,15.348
2503989,8,251,490,0.092823,3716.9,9.6712,42.814,74.796,120.39,0.28583,66.99,305.78,93.562,76.739,8.6816,29.075,16.469,1.6369,33.946,13.391,26.919,15.213,2.2567,4.4035,2.0533,0.58029,0.084222,44.02,64.185,56.609,9.1363,63.265,30.015,30.91,64.424,43.521,17.503
2503998,8,251,499,0.061639,3724.5,9.1995,41.847,78.052,120.37,0.28473,64.625,232.55,94.458,76.408,8.5905,28.935,16.681,1.673,33.624,13.648,28.099,15.468,2.26,4.2464,2.0028,0.64911,0.108,44.304,65.177,57.261,5.7864,58.869,27.523,32.146,45.326,41.182,16.799
2503999,8,251,500,0.060602,3751.4,9.1693,42.009,78.265,120.37,0.28308,64.381,226.51,94.533,76.14,8.5905,28.935,16.681,1.673,33.624,13.648,28.099,15.468,2.26,4.2464,2.0028,0.64911,0.108,44.304,64.715,57.693,5.8884,60.049,27.345,32.347,43.165,41.822,21.938
2504250,9,251,251,0.24318,3700.4,9.3673,42.72,74.906,120.41,0.33735,66.263,242.22,94.606,77.234,8.9198,25.854,18.837,1.681,32.947,13.951,23.101,18.716,2.2979,4.8592,2.3181,0.84967,0.1093,43.833,63.348,53.952,23.8,60.457,21.113,39.496,50.05,41.215,18.334
2504261,9,251,262,0.27603,3681.3,9.3729,42.483,75.326,120.43,0.34982,66.283,246.58,94.317,77.566,8.9704,25.871,18.931,1.6405,33.464,13.856,23.536,18.968,2.3127,4.7922,2.2355,0.86576,0.10677,43.928,64.249,53.195,27.529,61.135,22.004,41.249,51.516,41.416,18.694
2504263,9,251,264,0.221,3640.6,9.4165,42.682,74.518,120.38,0.34133,66.355,245.56,94.58,77.357,8.9408,26.376,19.122,1.6767,33.261,13.749,23.601,18.843,2.287,4.7345,2.2503,0.86576,0.10677,43.928,63.606,53.288,22.469,60.851,22.207,40.306,52.171,40.379,16.981
2504289,9,251,290,0.19931,3703.1,9.4708,42.578,75.608,120.39,0.35835,66.558,246.1,94.361,77.095,8.9339,26.478,18.83,1.6946,33.227,13.829,24.008,18.85,2.3154,4.8712,2.3049,0.79994,0.095702,44.31,63.787,53.739,19.345,62.124,22.335,43.315,51.797,40.216,19.573
2504314,9,251,315,0.27125,3678.7,9.3234,42.049,75.092,120.42,0.3268,65.493,219.62,94.636,76.872,8.941,26.38,18.488,1.6636,32.497,13.96,24.516,18.832,2.22,4.8193,2.32,0.82774,0.091614,43.455,63.307,53.828,26.402,61.548,21.992,39.731,44.775,40.391,19.367
2504317,9,251,318,0.25296,3692.9,9.3215,42.254,74.695,120.44,0.35047,65.336,218.24,94.538,77.453,8.8637,26.652,18.538,1.6867,33.159,13.677,24.706,19.206,2.2778,4.8799,2.2385,0.82721,0.093291,43.595,63.675,54.345,24.41,62.444,21.649,42.175,44.783,41.705,19.613
2504331,9,251,332,0.33206,3615.6,9.401,42.3,74.413,120.43,0.34102,65.26,216.68,94.705,77.408,9.1175,26.583,18.862,1.6569,32.637,13.867,24.221,18.097,2.3037,4.9055,2.3072,0.86021,0.098414,43.79,62.297,53.325,32.786,62.975,21.886,40.651,43.413,41.302,18.245
2504332,9,251,333,0.27036,3681.0,9.3694,42.366,75.15,120.4,0.34184,65.233,213.95,94.527,77.214,9.1124,26.271,19.182,1.6479,33.168,13.811,24.344,19.366,2.2439,4.8808,2.2809,0.86021,0.098414,43.79,63.165,53.608,26.376,60.058,21.649,40.911,43.627,40.981,17.158
2504358,9,251,359,0.19255,3710.4,9.2989,42.264,74.299,120.4,0.33233,65.569,227.43,94.447,77.481,8.8394,26.312,18.971,1.6632,33.267,13.691,24.378,18.016,2.2648,4.866,2.3014,0.85423,0.081553,43.637,63.896,54.925,18.912,61.85,22.526,39.391,47.178,40.948,17.329
2504378,9,251,379,0.18478,3605.9,9.349,42.122,74.555,120.38,0.33963,65.777,231.43,94.685,77.014,8.7517,26.449,18.845,1.661,32.818,13.831,23.778,18.87,2.2245,4.8802,2.2548,0.83886,0.10352,43.941,62.098,54.074,17.88,60.774,22.583,40.801,47.184,41.153,19.496
2504399,9,251,400,0.22964,3655.2,9.3121,42.368,74.845,120.38,0.33057,65.609,229.58,94.744,77.243,8.9312,26.757,18.536,1.6991,33.147,13.766,24.614,18.421,2.2628,4.745,2.3767,0.83867,0.10297,43.71,62.42,54.128,23.158,59.641,22.531,39.197,46.456,41.122,17.281
2504414,9,251,415,0.20879,3670.6,9.4404,42.289,75.477,120.41,0.3195,65.5,229.93,94.444,77.42,8.8388,26.64,18.076,1.6697,33.003,13.709,23.816,18.216,2.2288,4.7962,2.393,0.83471,0.10979,44.214,63.736,53.353,20.277,58.692,23.234,37.741,47.751,41.807,18.697
2504432,9,251,433,0.26936,3643.9,9.3552,41.961,74.882,120.45,0.3443,65.69,231.79,94.522,77.774,8.857,26.472,18.797,1.6682,32.544,13.795,23.951,18.723,2.2374,4.7393,2.3272,0.8318,0.093236,44.163,63.88,54.731,26.744,59.743,22.018,40.691,47.429,42.029,17.431
2504445,9,251,446,0.30751,3662.1,9.2969,42.413,75.522,120.4,0.34438,65.959,232.42,94.529,77.531,8.9187,25.536,18.896,1.6458,32.245,13.966,24.132,18.639,2.2528,4.8793,2.3273,0.84267,0.097123,43.491,63.462,54.23,30.384,60.337,21.572,41.224,48.33,40.759,17.717
2504455,9,251,456,0.30114,3670.4,9.2454,42.269,74.723,120.42,0.33871,65.942,237.69,94.641,77.248,9.0099,26.163,19.594,1.6569,32.285,14.058,23.727,18.937,2.2757,4.8637,2.351,0.85704,0.098474,43.868,63.685,53.199,29.514,63.498,21.826,40.557,48.7,41.83,18.182
2504460,9,251,461,0.29661,3637.0,9.3684,42.358,75.115,120.41,0.34491,66.093,236.36,94.455,77.63,8.8851,25.823,19.025,1.6326,32.749,13.999,23.905,19.019,2.2595,4.8601,2.2978,0.84107,0.11129,43.197,62.997,53.855,29.109,62.574,22.25,40.858,49.691,41.175,14.81
2504482,9,251,483,0.17713,3615.7,9.4547,42.099,75.241,120.38,0.34263,66.054,244.81,94.612,77.376,9.0114,26.346,18.75,1.6255,33.786,13.649,23.553,18.105,2.2596,4.8644,2.3223,0.81191,0.098024,43.35,62.95,54.354,17.466,61.415,23.637,40.523,50.366,41.063,15.624
2504489,9,251,490,0.19195,3666.4,9.3233,42.511,74.031,120.39,0.31084,65.972,237.32,94.354,77.316,8.9094,26.782,18.551,1.6212,33.315,13.641,23.453,18.179,2.2423,4.8479,2.2888,0.79293,0.097376,43.838,63.317,54.728,18.887,61.005,23.232,36.265,49.462,41.627,17.067
2504498,9,251,499,0.19912,3678.7,9.3743,42.073,75.171,120.41,0.3267,65.587,225.94,94.484,77.302,8.7805,26.244,18.511,1.6755,33.223,13.914,24.324,18.319,2.2906,4.8118,2.2956,0.8099,0.11177,44.286,64.389,54.539,19.31,60.038,22.902,38.568,46.416,41.369,16.339
2504499,9,251,500,0.19808,3705.5,9.4026,42.281,75.207,120.4,0.32589,65.537,227.16,94.439,77.104,8.7805,26.244,18.511,1.6755,33.223,13.914,24.324,18.319,2.2906,4.8118,2.2956,0.8099,0.11177,44.286,63.927,54.971,19.412,61.603,23.263,38.667,45.934,42.029,21.353
2504750,10,251,251,0.27792,3694.1,9.3143,42.686,74.896,120.41,0.33973,65.548,268.42,94.731,77.184,8.9633,25.718,19.125,1.6826,32.584,14.008,22.94,19.118,2.2996,4.8829,2.3277,0.88295,0.11138,43.783,63.241,53.717,27.217,60.112,20.337,40.124,54.586,40.933,18.386
2504761,10,251,262,0.30588,3676.6,9.3893,42.527,75.024,120.43,0.35427,66.225,287.45,94.35,77.644,9.0001,25.65,19.149,1.6423,33.329,13.902,23.209,19.301,2.3174,4.8318,2.2558,0.89931,0.10875,43.877,64.168,52.89,30.465,61.244,21.513,41.947,60.273,41.354,18.665
2504763,10,251,264,0.24796,3636.8,9.4403,42.733,74.206,120.38,0.34589,66.443,289.28,94.579,77.44,8.9657,26.153,19.31,1.6782,33.186,13.791,23.264,19.136,2.2917,4.7726,2.2707,0.89931,0.10875,43.877,63.54,52.996,25.12,61.008,21.828,40.956,61.796,40.4,16.947
2504789,10,251,290,0.18383,3705.8,9.4754,42.592,75.675,120.39,0.36223,68.261,301.61,94.243,77.136,8.9355,26.398,18.711,1.6932,33.538,13.839,23.871,18.686,2.314,4.8654,2.3056,0.77746,0.093407,44.389,63.833,53.84,17.822,62.152,22.678,43.593,66.963,40.507,19.535
2504814,10,251,315,0.27787,3672.3,9.2489,41.989,75.285,120.41,0.33268,67.842,245.21,94.787,76.867,8.9736,26.17,18.673,1.6716,32.352,13.993,24.25,19.101,2.2293,4.8733,2.3358,0.78163,0.086121,43.495,63.196,53.618,27.053,61.06,21.201,40.756,53.407,40.036,19.371
2504817,10,251,318,0.26232,3685.7,9.2539,42.202,74.82,120.44,0.35628,67.438,239.77,94.695,77.464,8.8956,26.421,18.749,1.6953,32.991,13.709,24.409,19.517,2.2882,4.942,2.2573,0.78376,0.08769,43.601,63.55,54.084,25.33,62.002,20.768,43.246,52.05,41.352,19.624
2504831,10,251,332,0.34719,3607.6,9.4063,42.305,74.161,120.43,0.34672,66.086,221.58,94.804,77.508,9.1314,26.291,19.094,1.6676,32.529,13.881,23.795,18.465,2.3199,4.9872,2.3343,0.83828,0.094492,43.699,62.159,52.847,34.274,63.012,21.177,41.602,45.282,41.069,18.196
2504832,10,251,333,0.28404,3673.6,9.3809,42.373,74.876,120.41,0.34725,65.99,217.8,94.624,77.318,9.122,25.987,19.392,1.6585,33.096,13.82,23.922,19.705,2.2602,4.9598,2.3075,0.83828,0.094492,43.699,63.038,53.129,27.721,60.136,20.986,41.807,45.182,40.785,17.104
2504858,10,251,359,0.16127,3716.2,9.4219,42.311,73.964,120.39,0.3283,64.796,218.53,94.38,77.598,8.7758,26.484,18.678,1.6595,33.628,13.607,24.562,17.622,2.2617,4.8441,2.2933,0.85458,0.082454,43.585,63.996,55.038,15.835,62.656,23.498,38.528,44.323,41.116,17.218
2504878,10,251,379,0.1555,3612.6,9.3125,42.089,75.048,120.38,0.3274,66.204,204.33,94.702,76.875,8.698,26.884,18.563,1.6506,32.839,13.745,24.445,18.426,2.206,4.801,2.2178,0.81526,0.10303,44.007,62.212,54.564,15.0,60.531,23.222,39.119,41.953,41.117,19.57
2504899,10,251,400,0.25384,3649.8,9.255,42.317,74.927,120.39,0.32404,63.029,195.63,94.893,77.143,8.9533,26.892,18.739,1.6998,32.624,13.778,24.856,18.679,2.2609,4.7397,2.3704,0.88296,0.10806,43.619,62.327,54.064,25.538,59.268,21.895,38.739,36.717,40.788,17.368
2504914,10,251,415,0.23719,3668.8,9.4636,42.34,75.209,120.41,0.31731,64.289,228.72,94.391,77.438,8.8521,26.636,18.199,1.6697,32.786,13.736,23.807,18.4,2.2308,4.7976,2.3981,0.90723,0.11678,44.105,63.706,53.178,23.07,58.845,22.996,37.55,46.32,41.946,18.708
2504932,10,251,433,0.27026,3647.6,9.3944,41.996,74.736,120.45,0.34388,65.802,264.22,94.501,77.794,8.8599,26.493,18.679,1.6647,32.737,13.809,23.965,18.558,2.2333,4.7084,2.3207,0.84391,0.094778,44.223,63.943,54.859,26.833,59.999,22.474,40.434,54.491,42.076,17.407
2504945,10,251,446,0.29871,3666.7,9.2931,42.416,75.637,120.4,0.34272,66.38,271.1,94.54,77.489,8.9192,25.582,18.759,1.6409,32.452,13.974,24.197,18.429,2.2457,4.8435,2.3164,0.8289,0.096311,43.59,63.543,54.475,29.519,60.31,22.008,40.841,57.055,40.733,17.734
2504955,10,251,456,0.29513,3672.5,9.2012,42.243,74.968,120.41,0.33806,66.333,275.52,94.678,77.171,9.0259,26.17,19.548,1.6544,32.364,14.082,23.752,18.849,2.2708,4.8412,2.3431,0.84407,0.097531,43.942,63.72,53.402,28.924,63.207,21.92,40.451,57.163,41.733,18.232
2504960,10,251,461,0.296,3636.8,9.3151,42.323,75.345,120.4,0.34612,66.27,274.32,94.518,77.56,8.9149,25.778,19.061,1.6327,32.732,14.038,23.861,19.048,2.2578,4.8512,2.2942,0.8321,0.11053,43.25,62.993,53.971,29.05,62.224,22.121,41.073,57.862,41.035,14.858
2504982,10,251,483,0.18995,3612.3,9.4403,42.111,75.17,120.39,0.34898,67.887,277.68,94.645,77.462,9.0461,26.143,18.911,1.6307,33.692,13.701,23.258,18.352,2.2684,4.9093,2.3433,0.82505,0.098632,43.318,62.892,54.155,18.726,61.321,23.079,41.462,60.627,40.992,15.562
2504989,10,251,490,0.20333,3663.7,9.2996,42.518,74.03,120.39,0.31778,68.477,270.11,94.373,77.348,8.9382,26.564,18.682,1.6267,33.286,13.689,23.143,18.387,2.2514,4.8898,2.3077,0.79309,0.096423,43.827,63.271,54.527,20.007,60.849,22.762,37.215,60.812,41.571,17.06
2504998,10,251,499,0.20653,3675.0,9.3501,42.084,75.172,120.41,0.33424,67.736,258.45,94.517,77.354,8.8055,26.0,18.622,1.6823,33.266,13.952,23.978,18.5,2.3007,4.8557,2.3119,0.77458,0.10682,44.326,64.325,54.321,20.039,59.879,22.455,39.585,56.497,41.314,16.314
2504999,10,251,500,0.20549,3701.9,9.3779,42.293,75.212,120.4,0.33344,67.613,259.54,94.458,77.156,8.8055,26.0,18.622,1.6823,33.266,13.952,23.978,18.5,2.3007,4.8557,2.3119,0.77458,0.10682,44.326,63.863,54.753,20.141,61.441,22.823,39.683,55.816,41.991,21.342
2505250,11,251,251,0.24281,3701.1,9.359,42.708,74.945,120.48,0.33624,66.218,238.84,94.635,77.274,8.9191,25.876,18.853,1.6812,32.895,13.95,23.128,18.727,2.2988,4.8729,2.3246,0.85534,0.10986,43.81,63.361,53.957,23.763,60.405,20.995,39.422,49.278,47.113,18.314
2505261,11,251,262,0.27913,3679.0,9.3714,42.497,75.326,120.47,0.34747,66.05,245.36,94.301,77.591,8.9565,25.903,18.939,1.6348,33.449,13.827,23.612,18.997,2.302,4.7444,2.2097,0.8663,0.10683,43.936,64.21,53.211,27.834,61.126,22.002,40.972,50.94,40.089,18.607
2505263,11,251,264,0.22275,3635.5,9.414,42.697,74.523,120.41,0.33757,66.23,244.03,94.582,77.415,8.9245,26.413,19.151,1.6709,33.249,13.726,23.668,18.886,2.2784,4.6904,2.2236,0.8663,0.10683,43.936,63.517,53.296,22.641,60.834,22.161,39.875,51.692,39.102,16.955
2505289,11,251,290,0.2032,3704.7,9.4631,42.58,75.612,120.44,0.35991,66.684,247.43,94.352,77.135,8.9493,26.439,18.844,1.6985,33.195,13.852,23.953,18.873,2.3212,4.8929,2.3191,0.80413,0.096038,44.308,63.813,53.709,19.728,62.073,22.199,43.552,52.292,43.043,19.543
2505314,11,251,315,0.27096,3680.2,9.3396,42.048,74.996,120.39,0.3279,65.564,220.9,94.785,76.881,8.944,26.348,18.491,1.6647,32.521,13.963,24.461,18.84,2.2217,4.8307,2.3261,0.83202,0.091889,43.427,63.332,53.786,26.374,61.653,21.977,39.868,45.115,36.147,19.354
2505317,11,251,318,0.25243,3693.6,9.3406,42.269,74.594,120.41,0.35128,65.407,220.26,94.321,77.475,8.8637,26.626,18.533,1.6871,33.189,13.677,24.661,19.21,2.2787,4.8865,2.2425,0.82914,0.093398,43.568,63.686,54.316,24.358,62.576,21.655,42.262,45.312,36.697,19.599
2505331,11,251,332,0.32916,3620.7,9.4226,42.312,74.375,120.38,0.34127,65.268,218.88,94.712,77.366,9.1079,26.602,18.785,1.6567,32.694,13.852,24.251,18.007,2.3029,4.9111,2.3148,0.85194,0.097785,43.812,62.385,53.382,32.5,63.115,22.117,40.577,43.846,41.064,18.236
2505332,11,251,333,0.26617,3682.8,9.3888,42.378,75.126,120.37,0.34077,65.226,216.09,94.502,77.192,9.0987,26.311,19.104,1.6458,33.25,13.792,24.409,19.27,2.2399,4.8571,2.2713,0.85194,0.097785,43.812,63.196,53.695,25.964,60.185,21.89,40.679,44.031,40.971,17.145
2505358,11,251,359,0.19489,3711.5,9.2802,42.229,74.371,120.36,0.33266,65.436,224.02,94.554,77.385,8.8523,26.322,18.98,1.6652,33.184,13.702,24.41,18.028,2.2657,4.8727,2.3076,0.85897,0.082182,43.617,63.916,54.956,19.142,61.728,22.44,39.488,46.307,39.576,17.374
2505378,11,251,379,0.19138,3603.6,9.3472,42.126,74.496,120.35,0.34039,65.723,230.19,94.714,77.011,8.762,26.405,18.909,1.6625,32.752,13.842,23.718,18.964,2.2263,4.8885,2.2576,0.84603,0.10399,43.921,62.058,53.995,18.53,60.763,22.4,40.962,46.887,37.521,19.506
2505399,11,251,400,0.23244,3656.2,9.3249,42.367,74.766,120.35,0.33368,65.661,233.39,94.858,77.176,8.9444,26.701,18.523,1.7027,33.179,13.782,24.534,18.419,2.2668,4.7544,2.3849,0.84104,0.10311,43.707,62.437,54.093,23.433,59.721,22.629,39.524,47.34,38.425,17.304
2505414,11,251,415,0.20318,3670.1,9.4515,42.316,75.46,120.47,0.3189,65.572,232.66,94.353,77.486,8.829,26.653,18.038,1.6676,33.095,13.698,23.824,18.162,2.2263,4.7788,2.3831,0.83104,0.10949,44.216,63.728,53.377,19.725,58.766,23.35,37.609,48.399,38.901,18.641
2505432,11,251,433,0.26729,3646.6,9.3734,41.938,74.828,120.2,0.34705,65.719,231.94,94.504,77.667,8.8647,26.483,18.745,1.6716,32.54,13.802,23.97,18.665,2.2417,4.7561,2.3394,0.82529,0.093031,44.189,63.926,54.805,26.541,59.861,22.184,40.967,47.454,40.371,17.549
2505445,11,251,446,0.30301,3663.1,9.2934,42.411,75.576,120.41,0.34087,65.794,229.13,94.583,77.485,8.8993,25.597,18.896,1.6412,32.248,13.938,24.217,18.619,2.2465,4.8655,2.3161,0.84855,0.097614,43.444,63.48,54.255,29.942,60.313,21.649,40.775,47.387,37.198,17.749
2505455,11,251,456,0.30085,3670.5,9.2391,42.264,74.756,120.4,0.33673,65.967,233.76,94.622,77.389,9.0082,26.198,19.6,1.6569,32.227,14.06,23.772,18.94,2.2777,4.8778,2.3591,0.86219,0.098959,43.848,63.686,53.227,29.486,63.458,21.652,40.4,47.948,44.618,18.111
2505460,11,251,461,0.30016,3639.4,9.3541,42.348,75.18,120.28,0.34575,65.918,234.28,94.353,77.439,8.8909,25.838,19.021,1.6333,32.688,13.997,23.95,19.016,2.2574,4.8584,2.3003,0.84316,0.11161,43.203,63.038,53.877,29.458,62.482,22.279,40.942,49.019,36.24,14.918
2505482,11,251,483,0.18377,3614.7,9.4622,42.096,75.154,120.31,0.3444,66.148,244.85,94.575,77.449,9.0234,26.299,18.78,1.6292,33.733,13.668,23.486,18.164,2.2661,4.8884,2.3365,0.81416,0.098173,43.356,62.933,54.312,18.119,61.466,23.484,40.8,50.558,45.077,15.589
2505489,11,251,490,0.19667,3665.3,9.3271,42.519,73.991,120.42,0.31125,65.9,239.2,94.386,77.29,8.9069,26.756,18.566,1.6201,33.33,13.632,23.428,18.212,2.2387,4.8278,2.2777,0.79204,0.09721,43.861,63.298,54.695,19.352,61.03,23.285,36.293,49.767,43.767,17.035
2505498,11,251,499,0.19952,3680.8,9.3839,42.093,75.127,120.33,0.32685,65.596,226.94,94.424,77.224,8.7768,26.222,18.502,1.6756,33.263,13.908,24.286,18.309,2.2906,4.8193,2.3001,0.81317,0.11191,44.269,64.426,54.514,19.349,60.101,22.994,38.526,46.615,40.552,16.412
2505499,11,251,500,0.19848,3707.7,9.4098,42.302,75.181,120.34,0.32609,65.515,228.24,94.403,77.017,8.7768,26.222,18.502,1.6756,33.263,13.908,24.286,18.309,2.2906,4.8193,2.3001,0.81317,0.11191,44.269,63.964,54.946,19.451,61.649,23.379,38.62,46.106,41.118,21.422
2505750,12,251,251,0.033193,3775.7,8.3046,42.054,82.574,120.27,0.21092,62.767,206.13,95.305,71.042,8.5092,28.595,16.019,1.5636,35.532,13.251,27.415,14.061,2.1007,4.1346,1.9952,0.67385,0.11383,44.297,64.645,59.901,3.1439,53.474,30.718,22.149,36.996,39.116,20.675
2505761,12,251,262,0.29966,3657.3,8.0103,41.355,80.328,120.37,0.28676,60.477,124.36,96.948,73.278,9.2761,26.288,19.616,1.6384,31.927,14.073,24.871,19.197,2.2539,4.5605,2.1152,1.0142,0.13586,43.914,63.837,55.927,29.853,52.232,18.223,35.537,21.342,35.538,17.481
2505763,12,251,264,0.31277,3597.0,8.1737,41.553,78.335,120.42,0.30032,60.685,111.48,96.598,77.056,9.4,26.264,20.553,1.6963,31.224,14.201,24.368,20.075,2.2362,4.295,2.0032,1.0142,0.13586,43.914,62.854,55.11,31.496,52.71,17.147,38.206,19.933,36.195,15.581
2505789,12,251,290,0.44121,3647.2,10.204,43.331,69.537,120.47,0.43097,70.932,381.55,93.4,79.701,9.27,22.936,21.359,1.7983,33.414,14.471,18.528,22.794,2.4837,5.129,2.4032,1.1484,0.11099,43.434,62.825,48.956,43.141,66.949,18.842,53.137,95.441,42.059,17.807
2505814,12,251,315,0.045983,3736.9,10.049,42.485,73.869,120.45,0.33224,70.348,363.29,93.198,78.865,8.6458,26.803,16.18,1.6421,36.636,13.648,24.663,15.614,2.1996,4.4843,2.189,0.62578,0.077101,44.21,64.308,55.712,4.2429,66.275,30.483,36.884,85.568,43.928,19.197
2505817,12,251,318,0.024556,3757.2,9.8129,42.56,74.938,120.42,0.34637,70.105,348.53,93.281,78.658,8.5249,27.336,16.096,1.6565,37.082,13.282,25.222,15.792,2.2531,4.6413,2.1656,0.6057,0.078824,44.224,64.781,56.628,1.9418,65.635,30.282,38.008,81.822,44.438,20.646
2505831,12,251,332,0.14644,3643.3,8.6435,41.609,79.43,120.37,0.30748,67.623,261.05,95.382,76.306,9.0307,27.54,17.342,1.628,34.202,13.654,25.844,15.655,2.2379,4.647,2.1935,0.61088,0.082786,44.509,62.773,56.52,14.526,57.988,25.094,35.948,54.798,39.633,20.146
2505832,12,251,333,0.11157,3692.4,8.5708,41.667,80.121,120.35,0.3162,67.331,250.5,95.309,75.755,9.1105,27.045,18.127,1.6307,34.15,13.682,25.773,17.545,2.1862,4.6345,2.1558,0.61088,0.082786,44.509,63.361,56.482,10.757,54.808,23.94,37.447,52.866,39.037,18.953
2505858,12,251,359,0.33513,3675.8,9.2945,42.347,73.026,120.38,0.35753,65.713,235.83,95.004,76.728,8.9993,25.164,20.434,1.7169,31.807,13.927,22.779,20.242,2.3463,5.1135,2.4054,1.0353,0.091483,42.93,63.301,52.945,32.937,61.842,18.031,44.05,50.307,39.577,16.852
2505878,12,251,379,0.14185,3626.2,9.7117,42.404,73.473,120.39,0.34548,69.116,312.73,93.848,78.665,8.5974,26.337,18.175,1.6707,34.129,13.694,23.324,18.079,2.2618,4.9567,2.3261,0.82289,0.099777,43.941,62.447,53.927,13.657,63.136,25.198,40.307,71.354,43.104,20.054
2505899,12,251,400,0.15414,3654.3,9.0886,42.065,76.199,120.4,0.32509,67.052,266.34,94.951,77.808,8.9355,27.05,18.061,1.7043,33.741,13.722,25.234,17.605,2.2441,4.5181,2.2533,0.70407,0.093829,44.106,62.404,55.101,15.731,58.168,23.408,38.539,55.658,40.73,17.167
2505914,12,251,415,0.26546,3629.5,9.0015,41.948,76.617,120.4,0.32689,66.12,216.36,95.302,76.697,8.9995,26.016,19.009,1.7128,31.767,13.836,23.114,19.516,2.277,5.0302,2.4734,0.79416,0.10594,44.148,63.028,52.519,25.851,55.825,19.522,40.218,45.508,39.831,19.906
2505932,12,251,433,0.31814,3637.6,9.972,42.493,71.332,120.46,0.35983,64.543,237.37,94.421,76.682,8.8011,25.944,19.242,1.6994,32.582,13.79,22.989,19.525,2.2935,4.7942,2.336,0.95729,0.10086,43.539,63.771,53.059,31.543,63.816,21.139,42.262,47.472,42.314,15.373
2505945,12,251,446,0.19325,3714.2,10.197,43.083,72.89,120.4,0.32724,65.416,283.13,93.472,77.304,8.5606,26.617,17.35,1.6164,34.205,13.602,25.379,16.528,2.2261,4.522,2.1887,0.79982,0.096338,43.62,64.359,55.065,19.145,66.234,27.626,36.31,58.109,43.284,15.404
2505955,12,251,456,0.092947,3747.5,9.4268,42.372,76.688,120.36,0.27509,66.581,274.48,93.604,77.415,8.5323,28.432,17.117,1.585,34.288,13.45,26.808,15.342,2.1896,4.4838,2.2362,0.71464,0.093844,44.505,65.012,56.244,9.0347,64.649,29.811,30.374,56.793,43.822,19.293
2505960,12,251,461,0.10099,3697.4,8.9737,42.023,79.595,120.37,0.27307,67.053,249.88,93.799,78.566,8.5429,28.248,16.809,1.5592,33.984,13.483,27.51,15.665,2.1485,4.3957,2.1248,0.65661,0.10316,44.043,64.035,57.564,9.8668,59.931,28.826,30.58,53.23,42.77,17.623
2505982,12,251,483,0.46423,3502.8,8.7638,41.545,75.134,120.45,0.36049,62.454,159.58,96.746,75.936,9.5733,24.754,22.083,1.7017,29.873,14.271,22.023,22.477,2.3058,4.8598,2.211,0.97353,0.11045,42.97,61.008,51.661,45.708,56.931,13.739,47.242,29.509,36.423,13.559
2505989,12,251,490,0.52369,3575.6,9.2142,42.631,71.213,120.47,0.34081,64.602,176.21,94.943,77.83,9.2944,24.542,22.117,1.7048,29.78,14.139,20.369,23.311,2.3572,5.2704,2.4035,1.1364,0.12011,42.888,61.753,50.191,51.52,60.312,14.24,43.354,36.132,40.297,17.592
2505998,12,251,499,0.41675,3634.8,9.8717,42.662,70.543,120.39,0.37047,66.457,295.1,94.913,75.372,8.9755,23.984,20.132,1.7501,32.768,14.288,20.802,21.005,2.4265,5.263,2.5149,1.1184,0.12635,43.228,63.633,50.73,40.718,63.352,19.035,44.421,64.473,40.647,14.326
2505999,12,251,500,0.41571,3661.6,10.016,42.784,70.179,120.42,0.37061,66.463,312.39,94.543,77.487,8.9755,23.984,20.132,1.7501,32.768,14.288,20.802,21.005,2.4265,5.263,2.5149,1.1184,0.12635,43.228,63.171,51.162,40.82,65.664,20.966,44.404,67.553,41.99,18.19
2506250,13,251,251,0.26215,3687.1,9.3026,42.603,75.84,120.4,0.41204,64.505,124.18,94.779,78.306,8.8903,26.162,18.253,1.6905,32.304,13.866,23.559,17.929,2.3234,5.3529,2.557,0.69414,0.099452,43.895,63.119,55.737,25.666,60.031,18.608,49.815,22.863,40.722,17.366
2506261,13,251,262,0.32704,3622.4,9.329,42.391,75.708,120.43,0.40054,61.138,51.711,94.64,78.593,8.8379,25.935,18.824,1.6244,32.688,13.597,23.631,18.814,2.3016,5.2179,2.4551,0.81726,0.10442,43.872,63.235,54.505,32.547,60.849,19.567,48.638,8.5544,40.616,17.817
