,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_4,xmeas_6,xmeas_8,xmeas_9,xmeas_10,xmeas_18,xmeas_19,xmeas_21,xmeas_22,xmeas_24,xmeas_25,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_38,xmeas_39,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_9,xmv_10,xmv_11
2859866,20,286,367,0.26603,3659.0,9.2863,42.154,74.051,120.42,0.32435,65.08,218.39,94.639,77.024,8.8213,26.445,18.832,1.6609,32.242,13.852,24.602,18.202,2.2274,4.7719,2.3155,0.83629,0.085731,44.209,63.221,54.108,25.802,62.192,21.565,38.757,43.862,40.999,18.61
2859904,20,286,405,0.29324,3697.6,9.281,42.099,75.403,120.42,0.33375,66.224,250.59,94.552,76.931,9.0776,26.566,18.29,1.6876,33.224,14.03,23.788,18.283,2.2991,4.7924,2.2695,0.84705,0.099305,42.971,63.116,53.919,28.853,63.34,17.664,38.959,52.175,41.424,18.461
2859919,20,286,420,0.29978,3679.3,9.2646,42.378,75.761,120.44,0.34748,66.813,246.33,94.474,77.762,9.0975,25.523,19.281,1.6665,32.798,13.892,22.918,18.429,2.2126,4.8449,2.3271,0.824,0.097761,43.76,63.64,54.201,29.476,59.59,20.732,42.066,52.708,41.653,19.493
2859922,20,286,423,0.28655,3667.5,9.3441,42.644,74.891,120.39,0.3331,66.681,246.89,94.881,77.086,8.9149,25.227,18.829,1.6965,33.068,13.946,23.352,19.132,2.2746,4.9595,2.3903,0.83395,0.10126,43.809,62.164,53.467,28.41,60.8,21.097,39.995,52.542,39.634,20.132
2859925,20,286,426,0.31131,3680.1,9.3446,42.287,75.404,120.42,0.34978,66.523,248.25,94.614,77.627,8.8331,26.512,19.32,1.6346,32.942,14.005,22.949,19.07,2.275,4.9359,2.2804,0.84316,0.091874,43.429,62.566,53.657,30.744,61.802,20.037,41.57,52.408,41.397,20.856
2859940,20,286,441,0.28097,3692.5,9.4626,42.119,74.458,120.41,0.34262,66.66,247.9,94.446,77.397,9.0486,26.717,19.251,1.6438,32.826,13.835,23.469,18.97,2.2876,5.0215,2.3452,0.8388,0.10019,43.867,62.69,53.145,27.44,62.694,21.349,40.875,52.548,40.831,15.876
2859961,20,286,462,0.19052,3628.8,9.4518,42.192,74.854,120.41,0.32723,66.069,241.44,94.407,77.329,8.72,26.227,18.284,1.6858,33.465,13.874,23.472,18.551,2.2703,4.8329,2.2334,0.82881,0.097949,43.655,62.811,54.073,18.416,61.386,21.884,38.668,50.341,41.613,18.994
2859970,20,286,471,0.21136,3640.7,9.3165,42.29,76.039,120.39,0.34414,65.881,235.89,94.643,76.909,8.9726,25.591,18.38,1.6465,33.124,14.064,24.299,18.962,2.2271,4.8539,2.2388,0.8139,0.083731,43.413,61.783,54.026,21.024,62.215,20.997,40.906,49.195,41.168,19.514
2859993,20,286,494,0.23863,3632.6,9.3573,42.053,75.449,120.4,0.33453,65.379,226.63,94.677,76.899,9.0351,26.728,18.617,1.6233,32.544,13.85,23.834,18.456,2.2767,4.8534,2.2851,0.84049,0.1094,45.016,62.658,54.196,23.205,61.96,16.633,40.278,45.738,41.038,18.938
2940261,1,295,262,0.90929,3639.9,8.5972,42.273,74.071,120.43,0.34035,66.997,240.74,94.726,77.597,9.1075,26.124,19.627,1.7178,32.024,13.863,23.282,19.898,2.3461,4.9246,2.3837,0.92424,0.10843,43.77,63.049,52.513,89.876,58.4,19.663,42.013,51.512,40.725,17.705
2940285,1,295,286,0.80926,3686.0,8.9278,42.757,73.728,120.4,0.32788,68.805,289.87,94.253,77.425,8.9738,25.504,18.616,1.7149,33.335,13.791,23.08,18.802,2.3822,5.0405,2.3523,0.84302,0.10252,43.566,64.056,53.406,79.735,60.205,22.441,38.54,66.72,41.499,19.347
2940294,1,295,295,0.73081,3670.5,8.9568,42.373,74.253,120.42,0.31638,69.074,301.23,94.292,78.0,8.6855,25.858,18.553,1.7444,33.566,13.795,23.662,18.499,2.3056,4.8607,2.3951,0.81908,0.10534,43.624,63.036,53.79,71.701,59.335,23.218,37.653,68.52,42.078,16.971
2940317,1,295,318,0.72494,3597.3,8.8123,42.24,75.732,120.38,0.30425,68.067,274.7,94.717,77.404,8.6677,26.429,17.975,1.6772,33.553,13.825,23.885,17.753,2.3218,4.7323,2.2891,0.78058,0.096365,43.974,62.56,54.613,71.678,56.332,23.172,36.065,60.669,40.731,16.509
2940322,1,295,323,0.73103,3605.6,8.8492,41.765,75.441,120.38,0.30711,67.759,265.68,94.901,77.231,9.0821,26.534,18.388,1.7216,33.47,13.814,23.879,17.84,2.3395,4.8345,2.266,0.79272,0.088413,44.533,62.243,53.666,72.026,57.051,22.767,36.542,58.221,39.824,19.834
2940327,1,295,328,0.73135,3709.5,8.7301,42.397,76.17,120.39,0.30828,67.622,258.05,94.628,76.689,8.8407,26.618,18.499,1.7057,32.913,13.762,24.154,18.1,2.3279,4.8472,2.4119,0.80046,0.087624,44.158,64.029,54.387,71.706,56.783,22.307,35.556,56.065,40.338,16.238
2940340,1,295,341,0.77189,3664.7,8.6232,42.151,75.258,120.4,0.31912,67.16,243.95,94.849,76.938,9.1714,26.111,18.946,1.7398,32.392,13.953,23.531,19.215,2.3332,4.9319,2.3125,0.86315,0.085004,44.137,62.555,53.061,75.824,58.624,20.957,38.346,52.868,40.821,16.037
2940342,1,295,343,0.78561,3617.9,8.7475,42.14,76.315,120.43,0.32335,67.239,245.89,94.787,77.275,8.958,26.161,19.347,1.7697,32.99,13.669,23.429,18.625,2.3485,4.9024,2.3495,0.86315,0.085004,44.137,62.537,53.566,77.177,55.9,21.074,39.351,52.778,40.542,17.86
2940347,1,295,348,0.78569,3587.3,8.6806,42.163,75.084,120.38,0.31376,67.322,245.45,94.856,77.092,8.8401,25.939,19.326,1.7579,32.937,13.867,23.489,19.239,2.375,5.0063,2.4186,0.86709,0.11425,43.796,62.729,53.552,77.626,59.082,21.101,37.798,53.727,40.138,17.698
2940357,1,295,358,0.79634,3628.5,8.916,42.21,73.533,120.39,0.32039,67.549,259.16,94.697,77.527,9.003,25.527,18.733,1.7549,32.368,13.92,23.711,18.727,2.3408,5.0245,2.3211,0.87102,0.11361,43.284,63.125,53.27,77.977,56.424,21.996,38.571,56.181,40.602,18.44
2940366,1,295,367,0.80754,3674.2,8.972,42.115,74.204,120.41,0.33026,67.917,265.76,94.475,77.314,8.7148,25.88,18.65,1.7363,33.068,13.858,23.331,18.99,2.3409,4.8777,2.3756,0.85759,0.094688,43.963,62.447,53.991,79.685,57.389,22.242,39.284,58.624,41.702,17.788
2940404,1,295,405,0.72461,3673.4,8.6722,42.017,74.532,120.42,0.31813,67.234,258.34,94.506,77.185,8.9631,26.62,18.521,1.68,32.664,13.658,24.646,18.795,2.3398,4.7767,2.2589,0.81073,0.093265,44.948,63.557,54.29,71.547,58.489,22.471,38.396,55.381,41.686,18.276
2940419,1,295,420,0.78431,3643.7,8.7588,42.287,75.111,120.4,0.30224,67.289,252.68,94.936,76.66,8.8235,26.586,19.326,1.7268,32.649,13.938,24.266,19.069,2.3592,4.9213,2.3227,0.84434,0.11086,43.981,62.669,53.59,77.38,56.193,21.376,36.619,54.315,39.479,17.696
2940422,1,295,423,0.73604,3661.7,8.7822,42.042,75.146,120.42,0.31065,67.276,253.66,94.751,77.597,8.8938,26.38,19.118,1.7256,32.257,13.967,23.997,18.942,2.3594,4.8029,2.2642,0.86959,0.1113,44.87,63.956,54.002,72.395,56.631,21.397,38.049,54.387,41.323,19.68
2940425,1,295,426,0.75277,3759.6,8.6442,42.299,75.339,120.42,0.33404,67.44,252.95,94.611,76.994,9.0496,26.404,19.022,1.7583,32.346,13.893,23.859,19.135,2.3117,4.8552,2.2427,0.88456,0.11236,44.073,63.267,53.623,73.877,56.607,20.352,39.94,55.26,41.216,17.299
2940440,1,295,441,0.80812,3623.9,8.7016,42.274,74.5,120.42,0.30759,68.119,271.82,95.007,77.408,9.0509,26.141,19.249,1.6818,31.951,13.7,23.234,19.464,2.3465,5.0061,2.3735,0.88275,0.11853,43.352,61.856,53.213,79.383,59.71,20.474,37.681,60.178,41.538,17.086
2940461,1,295,462,0.78938,3635.8,8.8579,42.672,75.175,120.42,0.34336,68.968,295.58,94.618,77.552,8.7694,26.349,18.764,1.6992,33.063,13.726,23.511,18.752,2.3407,4.9539,2.247,0.8324,0.094084,43.859,63.168,52.169,77.787,58.731,22.28,39.812,67.47,41.218,15.278
2940470,1,295,471,0.76451,3681.3,8.988,42.642,74.927,120.39,0.34391,68.843,298.28,94.371,77.309,9.0866,26.459,18.553,1.7073,33.452,13.709,23.749,18.289,2.3465,4.8326,2.2926,0.79876,0.085287,42.973,62.842,53.298,74.897,57.914,23.187,40.498,67.248,41.138,16.503
2940493,1,295,494,0.71984,3637.3,8.9148,42.615,76.161,120.39,0.32743,68.115,269.59,94.864,76.895,8.8687,26.139,17.839,1.6994,32.996,13.73,24.103,18.581,2.2981,4.8078,2.2046,0.8014,0.082624,44.142,63.458,53.773,71.153,56.138,22.596,39.232,59.656,41.164,15.426
2940761,2,295,262,0.35319,3697.4,9.5554,42.712,74.182,120.42,0.72338,62.757,121.15,94.258,79.593,8.9488,26.833,18.976,1.0449,32.983,13.583,24.142,19.038,1.4485,5.104,2.4949,0.84476,0.064251,44.002,64.038,55.347,35.174,64.678,20.654,87.183,22.664,41.813,16.328
2940785,2,295,286,0.31697,3723.1,9.5868,42.987,74.625,120.4,0.6905,62.936,123.38,94.25,79.014,8.9039,26.314,18.733,1.0301,32.752,13.583,24.3,18.947,1.4584,5.2597,2.4608,0.84751,0.064289,43.537,64.695,55.873,31.308,64.524,20.737,82.548,24.37,41.51,18.262
2940794,2,295,295,0.28338,3697.6,9.6096,42.619,74.804,120.42,0.68079,63.213,132.28,94.341,79.691,8.6709,26.356,19.046,1.0642,32.635,13.668,24.441,19.213,1.3919,5.1446,2.5307,0.84731,0.068322,43.526,63.502,55.648,27.687,63.617,20.647,82.242,25.106,41.98,15.89
2940817,2,295,318,0.28911,3623.3,9.6636,42.646,75.179,120.39,0.67618,63.302,136.93,94.531,79.355,8.678,26.512,18.39,0.9989,33.218,13.77,23.942,18.451,1.4178,5.0647,2.4576,0.82494,0.058616,43.836,63.008,55.906,28.806,61.918,21.321,80.778,26.585,41.159,15.225
2940822,2,295,323,0.27777,3635.9,9.7413,42.194,74.816,120.38,0.67839,63.203,135.27,94.653,79.184,9.0771,26.666,18.61,1.0391,33.431,13.746,23.973,18.271,1.4305,5.1473,2.429,0.82252,0.049285,44.438,62.763,55.084,27.44,62.904,21.45,80.836,26.25,40.426,18.521
2940827,2,295,328,0.2646,3742.8,9.6483,42.843,75.569,120.39,0.67848,63.209,133.73,94.321,78.608,8.8239,26.82,18.582,1.0188,33.049,13.68,24.332,18.333,1.414,5.1406,2.5674,0.8127,0.047215,44.114,64.602,55.937,25.793,62.807,21.497,79.508,25.654,41.027,14.942
2940840,2,295,341,0.26315,3707.3,9.539,42.568,75.011,120.4,0.68093,62.769,121.84,94.493,78.805,9.1241,26.665,18.644,1.0386,32.828,13.829,24.215,18.863,1.3966,5.1426,2.4306,0.83003,0.041681,44.217,63.288,55.166,25.779,64.628,21.126,81.114,23.405,41.626,14.748
2940842,2,295,343,0.27319,3661.1,9.6536,42.547,76.15,120.42,0.6838,62.827,122.92,94.44,79.137,8.909,26.764,19.016,1.0661,33.415,13.541,24.189,18.226,1.4085,5.1074,2.4649,0.83003,0.041681,44.217,63.28,55.741,26.77,61.839,21.307,81.97,23.088,41.34,16.594
2940847,2,295,348,0.26843,3631.0,9.5551,42.541,75.122,120.38,0.67212,62.74,118.63,94.538,78.867,8.7922,26.628,18.962,1.051,33.315,13.738,24.39,18.776,1.4286,5.1977,2.5272,0.82795,0.070627,43.892,63.482,55.843,26.744,64.815,21.378,80.14,22.954,40.827,16.463
2940857,2,295,358,0.28173,3670.8,9.7162,42.531,73.891,120.39,0.67556,62.579,120.87,94.467,79.203,8.974,26.339,18.435,1.0439,32.469,13.805,24.838,18.324,1.3866,5.1997,2.418,0.83631,0.070852,43.368,63.854,55.677,27.355,61.669,21.93,80.63,22.405,41.059,17.287
2940866,2,295,367,0.31171,3711.6,9.7162,42.402,74.672,120.41,0.68569,62.626,118.65,94.357,78.927,8.725,26.641,18.56,1.0283,32.826,13.791,24.433,18.866,1.3874,5.0658,2.4744,0.84478,0.05325,43.989,63.092,56.27,30.91,62.267,21.564,81.662,22.4,41.985,16.687
2940904,2,295,405,0.26301,3704.6,9.5124,42.4,74.206,120.42,0.69018,62.53,125.73,94.312,79.053,9.0457,26.9,18.674,0.98141,32.491,13.717,24.99,19.09,1.4057,5.0374,2.3945,0.83509,0.052909,44.877,64.093,55.919,26.14,64.001,21.31,82.797,23.604,42.155,17.031
2940919,2,295,420,0.29924,3680.7,9.6359,42.692,74.846,120.39,0.67318,62.856,130.61,94.657,78.482,8.878,27.007,19.237,1.0188,32.755,13.964,24.782,19.021,1.4132,5.1557,2.4484,0.84009,0.068112,43.986,63.306,55.472,29.665,61.945,20.946,80.876,24.683,40.086,16.456
2940922,2,295,423,0.24496,3700.0,9.6581,42.438,74.931,120.42,0.68071,62.884,131.22,94.47,79.474,8.942,26.861,18.972,1.0164,32.403,13.984,24.605,18.803,1.411,5.0204,2.3819,0.85588,0.067709,44.897,64.614,55.978,24.088,62.374,21.09,82.229,24.657,41.993,18.432
2940925,2,295,426,0.25907,3798.5,9.5141,42.693,75.189,120.42,0.70335,63.04,130.63,94.328,78.787,9.0952,26.915,18.852,1.047,32.5,13.905,24.509,18.961,1.3603,5.069,2.3585,0.86346,0.068785,44.116,63.936,55.643,25.312,62.311,20.109,84.107,25.289,41.855,16.08
2940940,2,295,441,0.30868,3664.0,9.5182,42.622,74.658,120.41,0.67392,63.503,143.04,94.785,79.131,9.0923,26.822,19.046,0.96309,31.963,13.696,24.171,19.212,1.3813,5.1969,2.4755,0.85712,0.075416,43.399,62.545,55.453,30.253,65.063,20.197,81.703,27.536,42.031,15.916
2940961,2,295,462,0.31224,3670.5,9.6207,42.993,75.378,120.42,0.71441,64.004,156.28,94.491,79.238,8.8411,26.936,18.8,0.98264,32.742,13.756,24.352,18.828,1.376,5.1747,2.3596,0.83176,0.053264,43.831,63.764,54.232,30.851,63.733,21.247,84.138,30.816,41.486,14.158
2940970,2,295,471,0.29701,3713.7,9.761,42.977,74.998,120.39,0.71999,63.855,156.91,94.247,79.029,9.1737,26.922,18.687,0.99529,33.093,13.764,24.406,18.517,1.3904,5.0716,2.4137,0.80815,0.045366,42.917,63.4,55.198,28.91,62.984,21.929,85.16,30.341,41.43,15.355
2940993,2,295,494,0.24892,3671.6,9.7707,43.01,75.905,120.4,0.70734,63.111,129.54,94.65,78.73,8.9425,26.525,17.911,0.98663,32.856,13.778,24.593,18.753,1.3456,5.0569,2.334,0.81025,0.041583,44.102,64.048,55.575,24.829,61.752,21.626,84.463,24.802,41.657,14.217
2941261,3,295,262,0.32444,3663.9,9.276,42.387,74.114,120.42,0.36086,65.896,234.75,94.407,77.65,9.0445,26.452,18.883,1.6654,33.077,13.807,23.649,18.835,2.2773,4.812,2.3475,0.83915,0.10035,44.04,63.463,53.487,32.345,62.847,21.883,43.444,48.288,41.45,17.66
2941285,3,295,286,0.28615,3692.4,9.3209,42.679,74.57,120.4,0.34201,66.083,235.5,94.377,77.157,8.9834,25.904,18.635,1.6628,32.9,13.785,23.758,18.737,2.305,4.9717,2.3156,0.83975,0.10098,43.578,64.167,54.117,28.277,62.781,21.953,40.453,49.915,41.229,19.552
2941294,3,295,295,0.25164,3667.5,9.346,42.317,74.76,120.42,0.33685,66.286,242.38,94.474,77.79,8.7399,25.935,18.96,1.7013,32.787,13.853,23.878,19.019,2.2435,4.865,2.3897,0.83925,0.10509,43.568,62.984,53.922,24.565,61.889,21.791,40.653,50.462,41.659,17.182
2941317,3,295,318,0.2565,3594.3,9.4064,42.351,75.151,120.39,0.3361,66.252,243.71,94.652,77.536,8.7118,26.083,18.331,1.6405,33.37,13.902,23.364,18.301,2.2774,4.7947,2.3204,0.82011,0.095354,43.87,62.509,54.214,25.598,60.231,22.343,40.045,51.217,40.873,16.501
2941322,3,295,323,0.24475,3606.9,9.4846,41.898,74.793,120.38,0.33832,66.159,241.78,94.766,77.396,9.1004,26.239,18.555,1.6813,33.587,13.862,23.398,18.128,2.2912,4.8778,2.2917,0.81789,0.086219,44.473,62.266,53.401,24.192,61.22,22.456,40.233,50.734,40.157,19.79
2941327,3,295,328,0.2313,3714.0,9.3925,42.544,75.547,120.39,0.3384,66.176,239.7,94.436,76.856,8.8401,26.394,18.53,1.6621,33.204,13.786,23.761,18.194,2.2752,4.8721,2.4306,0.8085,0.084209,44.147,64.107,54.259,22.516,61.129,22.505,38.925,50.012,40.778,16.18
2941340,3,295,341,0.22973,3678.4,9.2783,42.269,75.02,120.4,0.34133,65.752,227.89,94.615,77.02,9.1186,26.243,18.607,1.6839,32.971,13.899,23.65,18.746,2.2606,4.8839,2.299,0.82614,0.079045,44.247,62.792,53.499,22.491,62.919,22.049,40.466,47.274,41.341,16.004
2941342,3,295,343,0.24002,3632.3,9.3926,42.248,76.159,120.42,0.34434,65.786,228.72,94.563,77.335,8.9012,26.342,18.982,1.7123,33.558,13.608,23.627,18.113,2.2733,4.8461,2.3319,0.82614,0.079045,44.247,62.784,54.074,23.507,60.128,22.215,41.308,46.895,41.05,17.842
2941347,3,295,348,0.23563,3602.2,9.2934,42.242,75.134,120.38,0.33234,65.71,223.93,94.658,77.092,8.779,26.205,18.937,1.6981,33.451,13.796,23.827,18.676,2.2951,4.9367,2.3939,0.8236,0.10815,43.922,62.986,54.172,23.517,63.098,22.25,39.507,46.601,40.56,17.716
2941357,3,295,358,0.25034,3641.7,9.4522,42.231,73.906,120.39,0.33475,65.515,225.23,94.597,77.417,8.9491,25.911,18.428,1.6924,32.592,13.844,24.27,18.251,2.2541,4.9439,2.2872,0.83283,0.10843,43.393,63.353,53.992,24.267,59.938,22.737,39.963,45.682,40.783,18.531
2941366,3,295,367,0.28129,3682.3,9.4527,42.102,74.679,120.41,0.34384,65.542,221.77,94.482,77.155,8.6873,26.211,18.567,1.6761,32.942,13.81,23.858,18.815,2.2559,4.8173,2.3468,0.84246,0.091303,44.01,62.587,54.566,27.918,60.539,22.344,40.853,45.407,41.694,17.926
2941404,3,295,405,0.23106,3675.1,9.2496,42.098,74.212,120.42,0.34126,65.336,226.16,94.431,77.244,8.973,26.487,18.671,1.6311,32.637,13.682,24.437,19.026,2.2768,4.797,2.2719,0.83428,0.091283,44.9,63.586,54.21,22.996,62.278,22.115,41.197,45.957,41.868,18.295
2941419,3,295,420,0.26802,3651.1,9.3697,42.383,74.864,120.4,0.32291,65.635,229.28,94.782,76.713,8.8029,26.603,19.24,1.6721,32.889,13.925,24.249,18.962,2.2882,4.9066,2.3218,0.84046,0.1068,44.008,62.797,53.761,26.594,60.199,21.746,38.87,46.944,39.824,17.702
2941422,3,295,423,0.21433,3670.3,9.3901,42.132,74.955,120.42,0.33008,65.624,230.0,94.597,77.635,8.8664,26.457,18.979,1.6691,32.525,13.943,24.07,18.752,2.2854,4.7762,2.2578,0.85655,0.10668,44.92,64.104,54.26,21.075,60.617,21.868,40.114,46.91,41.679,19.691
2941425,3,295,426,0.22873,3768.8,9.2461,42.383,75.211,120.42,0.35292,65.771,228.99,94.453,77.017,9.0195,26.509,18.862,1.701,32.621,13.865,23.975,18.911,2.2362,4.8231,2.2337,0.86508,0.10747,44.138,63.425,53.923,22.328,60.553,20.898,41.904,47.575,41.573,17.319
2941440,3,295,441,0.28091,3633.6,9.2471,42.312,74.676,120.41,0.32248,66.193,240.77,94.918,77.335,9.0201,26.396,19.078,1.6208,32.068,13.66,23.607,19.194,2.263,4.9511,2.3513,0.8617,0.11406,43.418,62.022,53.693,27.522,63.285,20.926,39.264,50.144,41.72,17.168
2941461,3,295,462,0.28442,3639.8,9.3525,42.684,75.371,120.42,0.35937,66.76,255.74,94.618,77.442,8.771,26.483,18.831,1.6422,32.88,13.726,23.745,18.815,2.2619,4.926,2.2336,0.83696,0.091461,43.854,63.236,52.436,28.115,61.974,22.015,41.796,54.518,41.212,15.41
2941470,3,295,471,0.26649,3683.3,9.4945,42.666,74.985,120.39,0.36262,66.67,258.6,94.37,77.24,9.1021,26.469,18.697,1.6538,33.267,13.731,23.795,18.475,2.2739,4.826,2.2897,0.81185,0.083086,42.945,62.877,53.414,25.907,61.236,22.768,42.836,54.497,41.143,16.608
2941493,3,295,494,0.21322,3641.3,9.4965,42.688,75.93,120.4,0.34925,66.153,236.54,94.779,76.93,8.8753,26.091,17.892,1.6468,33.047,13.749,24.012,18.664,2.2293,4.8097,2.2091,0.80819,0.079583,44.138,63.526,53.843,21.317,59.954,22.526,41.771,49.36,41.361,15.458
2941761,4,295,262,0.32472,3663.9,9.2763,42.386,74.111,120.42,0.361,65.895,234.72,94.474,77.651,9.0447,26.45,18.885,1.6654,33.075,13.807,23.646,18.838,2.2773,4.8124,2.3477,0.83941,0.10036,44.04,63.462,53.485,32.372,62.848,21.88,43.463,48.283,45.18,17.659
2941785,4,295,286,0.28601,3692.5,9.3212,42.68,74.57,120.41,0.34207,66.085,235.57,94.402,77.159,8.983,25.904,18.633,1.6627,32.903,13.785,23.758,18.734,2.3048,4.9714,2.3154,0.83958,0.10096,43.579,64.167,54.118,28.263,62.783,21.958,40.458,49.933,45.147,19.552
2941794,4,295,295,0.25142,3667.5,9.3464,42.317,74.76,120.41,0.33687,66.286,242.42,94.519,77.79,8.7394,25.935,18.958,1.7012,32.79,13.853,23.879,19.017,2.2434,4.8646,2.3895,0.83906,0.10507,43.568,62.984,53.925,24.544,61.892,21.795,40.654,50.468,45.176,17.181
2941817,4,295,318,0.2565,3594.3,9.406,42.35,75.153,120.39,0.33612,66.25,243.62,94.705,77.536,8.7118,26.083,18.331,1.6404,33.369,13.902,23.364,18.301,2.2773,4.7949,2.3205,0.82016,0.095356,43.87,62.509,54.215,25.599,60.229,22.341,40.048,51.194,44.592,16.502
2941822,4,295,323,0.24482,3606.9,9.4846,41.898,74.793,120.37,0.33832,66.157,241.69,94.809,77.395,9.1003,26.239,18.557,1.6813,33.585,13.862,23.399,18.129,2.2911,4.878,2.2918,0.81794,0.086218,44.473,62.265,53.401,24.199,61.22,22.452,40.235,50.712,43.595,19.79
2941827,4,295,328,0.23141,3714.0,9.3918,42.545,75.549,120.4,0.3384,66.173,239.61,94.413,76.858,8.8399,26.394,18.531,1.6621,33.202,13.786,23.761,18.196,2.275,4.8719,2.4306,0.80858,0.084209,44.147,64.106,54.258,22.527,61.126,22.498,38.928,49.99,44.793,16.178
2941840,4,295,341,0.22984,3678.4,9.2787,42.268,75.017,120.39,0.34134,65.749,227.85,94.68,77.018,9.1183,26.243,18.608,1.6838,32.97,13.899,23.649,18.749,2.2607,4.884,2.2991,0.82622,0.079042,44.247,62.791,53.498,22.503,62.921,22.048,40.467,47.262,44.695,16.004
2941842,4,295,343,0.24011,3632.2,9.3929,42.247,76.158,120.42,0.34434,65.783,228.69,94.631,77.335,8.9009,26.342,18.983,1.7122,33.557,13.608,23.626,18.115,2.2732,4.8459,2.3317,0.82622,0.079042,44.247,62.783,54.073,23.517,60.129,22.215,41.308,46.885,44.582,17.841
2941847,4,295,348,0.23569,3602.2,9.2934,42.243,75.133,120.38,0.33233,65.71,223.9,94.653,77.093,8.7787,26.205,18.938,1.698,33.451,13.796,23.826,18.678,2.295,4.9368,2.3939,0.82371,0.10815,43.922,62.985,54.171,23.523,63.099,22.247,39.506,46.596,44.228,17.716
2941857,4,295,358,0.25034,3641.7,9.4521,42.233,73.906,120.39,0.33475,65.515,225.24,94.564,77.418,8.9488,25.91,18.428,1.6923,32.593,13.844,24.269,18.252,2.2541,4.9441,2.2873,0.83287,0.10843,43.393,63.353,53.992,24.268,59.938,22.734,39.962,45.686,44.591,18.531
2941866,4,295,367,0.28125,3682.3,9.4532,42.1,74.678,120.41,0.34383,65.544,221.79,94.577,77.156,8.6871,26.211,18.567,1.6761,32.943,13.81,23.857,18.815,2.2559,4.8176,2.347,0.84244,0.091298,44.01,62.587,54.566,27.914,60.541,22.349,40.85,45.414,45.345,17.926
2941904,4,295,405,0.23106,3675.1,9.2499,42.095,74.211,120.42,0.34122,65.336,226.13,94.526,77.244,8.973,26.487,18.672,1.6311,32.636,13.682,24.437,19.027,2.2768,4.7971,2.272,0.83426,0.091279,44.9,63.586,54.21,22.997,62.278,22.117,41.192,45.949,45.434,18.295
2941919,4,295,420,0.26803,3651.1,9.3692,42.385,74.865,120.4,0.32286,65.633,229.26,94.732,76.713,8.8028,26.604,19.24,1.6721,32.889,13.925,24.25,18.963,2.2882,4.9064,2.3217,0.84049,0.1068,44.008,62.796,53.761,26.595,60.197,21.742,38.865,46.936,43.651,17.701
2941922,4,295,423,0.21434,3670.3,9.3903,42.132,74.953,120.41,0.33004,65.624,229.97,94.639,77.635,8.8663,26.457,18.98,1.6691,32.525,13.943,24.069,18.753,2.2855,4.7765,2.2579,0.85661,0.10668,44.92,64.104,54.26,21.076,60.618,21.866,40.11,46.904,45.097,19.691
2941925,4,295,426,0.22875,3768.8,9.246,42.383,75.211,120.42,0.35289,65.772,228.97,94.492,77.019,9.0195,26.509,18.862,1.701,32.621,13.865,23.974,18.912,2.2362,4.8233,2.2338,0.86519,0.10748,44.137,63.425,53.922,22.33,60.552,20.897,41.902,47.57,45.369,17.318
2941940,4,295,441,0.28091,3633.6,9.2475,42.313,74.674,120.4,0.32245,66.193,240.79,94.955,77.333,9.02,26.396,19.078,1.6208,32.068,13.66,23.607,19.194,2.263,4.9511,2.3513,0.86172,0.11406,43.418,62.022,53.693,27.522,63.288,20.926,39.26,50.147,44.921,17.168
2941961,4,295,462,0.28443,3639.8,9.3526,42.685,75.37,120.41,0.35936,66.762,255.76,94.632,77.442,8.7711,26.483,18.831,1.6422,32.879,13.726,23.745,18.815,2.2619,4.9261,2.2337,0.83692,0.091458,43.855,63.236,52.436,28.115,61.975,22.013,41.795,54.524,44.801,15.41
2941970,4,295,471,0.26651,3683.3,9.4943,42.665,74.987,120.4,0.36262,66.672,258.61,94.419,77.242,9.1022,26.469,18.697,1.6539,33.267,13.731,23.794,18.475,2.2739,4.8263,2.2898,0.81183,0.083083,42.945,62.877,53.414,25.91,61.234,22.769,42.837,54.501,45.123,16.607
2941993,4,295,494,0.21321,3641.3,9.4971,42.688,75.927,120.38,0.34924,66.152,236.54,94.837,76.928,8.8753,26.091,17.892,1.6468,33.047,13.749,24.012,18.664,2.2292,4.8095,2.209,0.8082,0.079583,44.138,63.526,53.843,21.316,59.958,22.528,41.769,49.36,44.568,15.459
2942261,5,295,262,0.31291,3668.3,9.3381,42.436,73.983,120.42,0.36386,65.947,239.15,94.354,77.623,9.0126,26.553,18.69,1.661,33.316,13.771,23.766,18.576,2.2727,4.789,2.339,0.82785,0.099576,44.054,63.538,53.576,31.211,63.253,22.521,43.478,49.246,41.549,20.439
2942285,5,295,286,0.27434,3695.5,9.2859,42.643,74.86,120.4,0.3393,65.753,227.84,94.433,77.095,8.9611,26.112,18.515,1.6554,32.889,13.747,24.081,18.536,2.2927,4.9362,2.2993,0.83348,0.10121,43.608,64.22,54.395,27.115,62.55,22.201,40.066,47.765,41.119,22.407
